Order_ID,Customer_ID,Order_Date,Product,Category,Region,Sales_Channel,Quantity,Unit_Price,Discount_Pct,Promotion_Flag,Sales,Year,Month,Month_Name,Week,Day_Name
ORD000728,CUST03987,2023-03-02,Winter Jacket,Fashion,East,Online,11,5115.38,5.0,0,56269.18,2023,3,Mar,9,Thursday
ORD000729,CUST01501,2023-03-02,LED Bulb Pack,Home & Kitchen,East,Store,24,659.75,0.0,0,15834.0,2023,3,Mar,9,Thursday
ORD000730,CUST01950,2023-03-02,Laptop Pro 14,Electronics,South,Online,7,85348.0,0.0,0,597436.0,2023,3,Mar,9,Thursday
ORD000731,CUST01084,2023-03-02,Winter Jacket,Fashion,Central,Store,3,5304.83,0.0,0,15914.49,2023,3,Mar,9,Thursday
ORD000732,CUST01519,2023-03-02,Standing Desk,Furniture,Central,Store,11,16164.82,10.0,1,177813.02,2023,3,Mar,9,Thursday
ORD000733,CUST04506,2023-03-02,Water Bottle,Home & Kitchen,Central,Marketplace,23,903.58,0.0,0,20782.34,2023,3,Mar,9,Thursday
ORD000734,CUST03251,2023-03-02,Coffee Maker,Home & Kitchen,West,Marketplace,9,5731.25,10.0,0,51581.25,2023,3,Mar,9,Thursday
ORD000735,CUST03647,2023-03-02,Coffee Maker,Home & Kitchen,West,Store,12,6032.27,10.0,0,72387.24,2023,3,Mar,9,Thursday
ORD000736,CUST04770,2023-03-02,Air Fryer,Home & Kitchen,West,Online,20,7054.42,10.0,0,141088.4,2023,3,Mar,9,Thursday
ORD000737,CUST03022,2023-03-02,Standing Desk,Furniture,West,Online,12,15801.11,15.0,0,189613.32,2023,3,Mar,9,Thursday
ORD000738,CUST01556,2023-03-02,Smartphone X,Electronics,East,Online,9,36627.83,15.0,0,329650.47,2023,3,Mar,9,Thursday
ORD000739,CUST03333,2023-03-02,LED Bulb Pack,Home & Kitchen,West,Marketplace,24,593.81,10.0,0,14251.44,2023,3,Mar,9,Thursday
ORD000740,CUST02367,2023-03-02,Water Bottle,Home & Kitchen,West,Marketplace,14,885.46,0.0,0,12396.44,2023,3,Mar,9,Thursday
ORD000741,CUST02472,2023-03-02,Standing Desk,Furniture,Central,Store,6,18660.67,0.0,0,111964.02,2023,3,Mar,9,Thursday
ORD000742,CUST02322,2023-03-03,Smartphone X,Electronics,Central,Online,7,32412.24,20.0,1,226885.68,2023,3,Mar,9,Friday
ORD000743,CUST04713,2023-03-03,Water Bottle,Home & Kitchen,West,Store,12,875.57,5.0,0,10506.84,2023,3,Mar,9,Friday
ORD000744,CUST02663,2023-03-03,Coffee Maker,Home & Kitchen,North,Marketplace,12,5223.16,20.0,0,62677.92,2023,3,Mar,9,Friday
ORD000745,CUST04377,2023-03-03,Smartphone X,Electronics,South,Store,6,42982.44,0.0,0,257894.64,2023,3,Mar,9,Friday
ORD000746,CUST03748,2023-03-03,LED Bulb Pack,Home & Kitchen,West,Store,28,646.78,0.0,0,18109.84,2023,3,Mar,9,Friday
ORD000747,CUST01047,2023-03-03,Standing Desk,Furniture,North,Marketplace,7,17387.46,0.0,1,121712.22,2023,3,Mar,9,Friday
ORD000748,CUST03576,2023-03-03,Winter Jacket,Fashion,South,Store,5,5328.99,0.0,0,26644.95,2023,3,Mar,9,Friday
ORD000749,CUST03798,2023-03-03,Running Shoes,Fashion,East,Online,16,3362.35,10.0,0,53797.6,2023,3,Mar,9,Friday
ORD000750,CUST04937,2023-03-03,Winter Jacket,Fashion,West,Online,14,5337.07,0.0,0,74718.98,2023,3,Mar,9,Friday
ORD000751,CUST03992,2023-03-03,Running Shoes,Fashion,South,Store,14,3076.95,20.0,1,43077.3,2023,3,Mar,9,Friday
ORD000752,CUST01707,2023-03-03,Running Shoes,Fashion,Central,Online,12,3791.36,0.0,0,45496.32,2023,3,Mar,9,Friday
ORD000753,CUST04233,2023-03-04,Backpack,Fashion,South,Marketplace,29,1737.11,0.0,1,50376.19,2023,3,Mar,9,Saturday
ORD000754,CUST04627,2023-03-04,Backpack,Fashion,North,Online,18,1807.94,0.0,0,32542.92,2023,3,Mar,9,Saturday
ORD000755,CUST04075,2023-03-04,Coffee Maker,Home & Kitchen,West,Marketplace,15,5715.76,15.0,0,85736.4,2023,3,Mar,9,Saturday
ORD000756,CUST01880,2023-03-04,Backpack,Fashion,North,Online,21,1762.14,5.0,0,37004.94,2023,3,Mar,9,Saturday
ORD000757,CUST01731,2023-03-04,Coffee Maker,Home & Kitchen,South,Store,14,6324.55,0.0,0,88543.7,2023,3,Mar,9,Saturday
ORD000758,CUST04587,2023-03-04,Water Bottle,Home & Kitchen,West,Online,18,935.77,0.0,0,16843.86,2023,3,Mar,9,Saturday
ORD000759,CUST04521,2023-03-04,Wireless Headphones,Electronics,West,Online,19,4187.59,5.0,0,79564.21,2023,3,Mar,9,Saturday
ORD000760,CUST01008,2023-03-04,Wireless Headphones,Electronics,Central,Marketplace,14,4205.55,5.0,0,58877.7,2023,3,Mar,9,Saturday
ORD000761,CUST01764,2023-03-05,Coffee Maker,Home & Kitchen,West,Marketplace,20,6674.41,0.0,0,133488.2,2023,3,Mar,9,Sunday
ORD000762,CUST02952,2023-03-05,Wireless Headphones,Electronics,East,Store,16,4186.96,5.0,0,66991.36,2023,3,Mar,9,Sunday
ORD000763,CUST01595,2023-03-05,Water Bottle,Home & Kitchen,Central,Store,11,838.87,10.0,0,9227.57,2023,3,Mar,9,Sunday
ORD000764,CUST04772,2023-03-05,Coffee Maker,Home & Kitchen,South,Online,15,6242.1,0.0,0,93631.5,2023,3,Mar,9,Sunday
ORD000765,CUST04604,2023-03-05,Running Shoes,Fashion,East,Marketplace,10,3386.31,10.0,0,33863.1,2023,3,Mar,9,Sunday
ORD000766,CUST02613,2023-03-05,Winter Jacket,Fashion,Central,Online,10,5353.88,0.0,0,53538.8,2023,3,Mar,9,Sunday
ORD000767,CUST03156,2023-03-05,Laptop Pro 14,Electronics,South,Online,11,72575.44,15.0,1,798329.84,2023,3,Mar,9,Sunday
ORD000768,CUST03110,2023-03-05,Coffee Maker,Home & Kitchen,South,Online,15,5360.71,15.0,0,80410.65,2023,3,Mar,9,Sunday
ORD000769,CUST02482,2023-03-06,Water Bottle,Home & Kitchen,West,Online,18,920.51,0.0,0,16569.18,2023,3,Mar,10,Monday
ORD000770,CUST03963,2023-03-06,Water Bottle,Home & Kitchen,South,Online,22,747.6,15.0,0,16447.2,2023,3,Mar,10,Monday
ORD000771,CUST03236,2023-03-06,Laptop Pro 14,Electronics,West,Online,8,87439.14,0.0,0,699513.12,2023,3,Mar,10,Monday
ORD000772,CUST04541,2023-03-06,Wireless Headphones,Electronics,Central,Store,14,3567.98,20.0,0,49951.72,2023,3,Mar,10,Monday
ORD000773,CUST02919,2023-03-06,Backpack,Fashion,South,Online,19,1794.79,0.0,0,34101.01,2023,3,Mar,10,Monday
ORD000774,CUST03157,2023-03-06,Smartphone X,Electronics,North,Online,16,42572.87,0.0,0,681165.92,2023,3,Mar,10,Monday
ORD000775,CUST04399,2023-03-06,Running Shoes,Fashion,Central,Store,17,3896.14,0.0,0,66234.38,2023,3,Mar,10,Monday
ORD000776,CUST04183,2023-03-06,Running Shoes,Fashion,West,Online,22,3804.88,0.0,0,83707.36,2023,3,Mar,10,Monday
ORD000777,CUST03159,2023-03-06,LED Bulb Pack,Home & Kitchen,North,Marketplace,15,593.42,5.0,0,8901.3,2023,3,Mar,10,Monday
ORD000778,CUST03138,2023-03-06,Office Chair,Furniture,West,Store,16,7812.86,10.0,0,125005.76,2023,3,Mar,10,Monday
ORD000779,CUST02269,2023-03-06,Winter Jacket,Fashion,Central,Online,10,5089.26,0.0,0,50892.6,2023,3,Mar,10,Monday
ORD000780,CUST03483,2023-03-06,Backpack,Fashion,East,Online,18,1639.42,10.0,0,29509.56,2023,3,Mar,10,Monday
ORD000781,CUST02029,2023-03-06,Smartphone X,Electronics,East,Marketplace,6,40408.16,0.0,0,242448.96,2023,3,Mar,10,Monday
ORD000782,CUST02594,2023-03-06,Air Fryer,Home & Kitchen,Central,Store,12,7081.2,10.0,0,84974.4,2023,3,Mar,10,Monday
ORD000783,CUST01819,2023-03-07,Smartphone X,Electronics,North,Online,10,40991.71,0.0,0,409917.1,2023,3,Mar,10,Tuesday
ORD000784,CUST01569,2023-03-07,Laptop Pro 14,Electronics,North,Marketplace,6,88118.5,0.0,1,528711.0,2023,3,Mar,10,Tuesday
ORD000785,CUST03739,2023-03-07,Office Chair,Furniture,East,Online,14,8796.83,0.0,0,123155.62,2023,3,Mar,10,Tuesday
ORD000786,CUST02940,2023-03-07,Office Chair,Furniture,South,Online,21,7434.16,10.0,0,156117.36,2023,3,Mar,10,Tuesday
ORD000787,CUST01857,2023-03-07,Standing Desk,Furniture,East,Store,11,14636.81,20.0,1,161004.91,2023,3,Mar,10,Tuesday
ORD000788,CUST03271,2023-03-07,Standing Desk,Furniture,North,Store,17,15827.91,10.0,0,269074.47,2023,3,Mar,10,Tuesday
ORD000789,CUST04486,2023-03-07,Standing Desk,Furniture,North,Store,12,15165.99,15.0,0,181991.88,2023,3,Mar,10,Tuesday
ORD000790,CUST04132,2023-03-07,Office Chair,Furniture,South,Store,12,8560.21,0.0,0,102722.52,2023,3,Mar,10,Tuesday
ORD000791,CUST01084,2023-03-07,Wireless Headphones,Electronics,Central,Online,10,4243.56,5.0,0,42435.6,2023,3,Mar,10,Tuesday
ORD000792,CUST04984,2023-03-07,Water Bottle,Home & Kitchen,Central,Store,20,741.46,20.0,0,14829.2,2023,3,Mar,10,Tuesday
ORD000793,CUST02452,2023-03-07,Running Shoes,Fashion,North,Store,12,3930.03,0.0,0,47160.36,2023,3,Mar,10,Tuesday
ORD000794,CUST02818,2023-03-07,Water Bottle,Home & Kitchen,North,Marketplace,20,871.79,0.0,0,17435.8,2023,3,Mar,10,Tuesday
ORD000795,CUST02538,2023-03-07,Wireless Headphones,Electronics,South,Online,15,3934.32,10.0,0,59014.8,2023,3,Mar,10,Tuesday
ORD000796,CUST01859,2023-03-08,Laptop Pro 14,Electronics,West,Online,10,82197.67,5.0,0,821976.7,2023,3,Mar,10,Wednesday
ORD000797,CUST02594,2023-03-08,Running Shoes,Fashion,South,Online,11,3898.99,0.0,0,42888.89,2023,3,Mar,10,Wednesday
ORD000798,CUST04046,2023-03-08,Office Chair,Furniture,Central,Online,15,8216.17,0.0,0,123242.55,2023,3,Mar,10,Wednesday
ORD000799,CUST04109,2023-03-08,Water Bottle,Home & Kitchen,East,Store,9,718.19,20.0,0,6463.71,2023,3,Mar,10,Wednesday
ORD000800,CUST04845,2023-03-08,Water Bottle,Home & Kitchen,East,Marketplace,12,835.51,5.0,0,10026.12,2023,3,Mar,10,Wednesday
ORD000801,CUST01318,2023-03-08,Running Shoes,Fashion,South,Store,12,3856.81,0.0,0,46281.72,2023,3,Mar,10,Wednesday
ORD000802,CUST01284,2023-03-09,Winter Jacket,Fashion,West,Store,8,5243.71,0.0,0,41949.68,2023,3,Mar,10,Thursday
ORD000803,CUST01694,2023-03-09,Air Fryer,Home & Kitchen,West,Online,12,7187.25,5.0,0,86247.0,2023,3,Mar,10,Thursday
ORD000804,CUST01459,2023-03-09,Air Fryer,Home & Kitchen,West,Store,18,7469.78,5.0,0,134456.04,2023,3,Mar,10,Thursday
ORD000805,CUST04758,2023-03-09,Running Shoes,Fashion,North,Store,13,3869.11,0.0,0,50298.43,2023,3,Mar,10,Thursday
ORD000806,CUST02814,2023-03-09,Backpack,Fashion,West,Online,12,1656.91,10.0,0,19882.92,2023,3,Mar,10,Thursday
ORD000807,CUST02805,2023-03-09,Winter Jacket,Fashion,North,Marketplace,14,5056.61,0.0,0,70792.54,2023,3,Mar,10,Thursday
ORD000808,CUST03297,2023-03-09,Backpack,Fashion,East,Marketplace,14,1613.36,10.0,0,22587.04,2023,3,Mar,10,Thursday
ORD000809,CUST02914,2023-03-09,Water Bottle,Home & Kitchen,East,Online,27,919.99,0.0,0,24839.73,2023,3,Mar,10,Thursday
ORD000810,CUST01812,2023-03-09,Smartphone X,Electronics,South,Online,8,40025.85,5.0,0,320206.8,2023,3,Mar,10,Thursday
ORD000811,CUST04394,2023-03-09,Winter Jacket,Fashion,East,Store,8,4564.27,15.0,0,36514.16,2023,3,Mar,10,Thursday
ORD000812,CUST03451,2023-03-09,Wireless Headphones,Electronics,West,Online,20,3703.6,15.0,1,74072.0,2023,3,Mar,10,Thursday
ORD000813,CUST01452,2023-03-09,Smartphone X,Electronics,West,Marketplace,7,39105.05,5.0,0,273735.35,2023,3,Mar,10,Thursday
ORD000814,CUST04956,2023-03-09,Coffee Maker,Home & Kitchen,Central,Marketplace,11,6365.01,0.0,0,70015.11,2023,3,Mar,10,Thursday
ORD000815,CUST03242,2023-03-09,Standing Desk,Furniture,East,Marketplace,11,18235.2,0.0,1,200587.2,2023,3,Mar,10,Thursday
ORD000816,CUST02052,2023-03-09,Laptop Pro 14,Electronics,West,Online,7,74375.34,15.0,1,520627.38,2023,3,Mar,10,Thursday
ORD000817,CUST01708,2023-03-09,Air Fryer,Home & Kitchen,East,Store,16,7756.56,0.0,0,124104.96,2023,3,Mar,10,Thursday
ORD000818,CUST03857,2023-03-10,Backpack,Fashion,East,Store,15,1634.64,10.0,0,24519.6,2023,3,Mar,10,Friday
ORD000819,CUST01104,2023-03-10,Winter Jacket,Fashion,South,Online,12,5046.61,5.0,0,60559.32,2023,3,Mar,10,Friday
ORD000820,CUST01268,2023-03-10,Laptop Pro 14,Electronics,West,Store,6,79354.97,5.0,0,476129.82,2023,3,Mar,10,Friday
ORD000821,CUST03522,2023-03-10,Winter Jacket,Fashion,West,Online,10,4751.77,5.0,0,47517.7,2023,3,Mar,10,Friday
ORD000822,CUST01071,2023-03-10,Smartphone X,Electronics,Central,Online,8,43471.59,0.0,0,347772.72,2023,3,Mar,10,Friday
ORD000823,CUST02055,2023-03-10,Wireless Headphones,Electronics,North,Marketplace,10,4447.98,0.0,0,44479.8,2023,3,Mar,10,Friday
ORD000824,CUST03974,2023-03-10,Running Shoes,Fashion,West,Online,19,3118.17,15.0,0,59245.23,2023,3,Mar,10,Friday
ORD000825,CUST04372,2023-03-10,LED Bulb Pack,Home & Kitchen,East,Online,16,645.44,0.0,0,10327.04,2023,3,Mar,10,Friday
ORD000826,CUST01435,2023-03-10,Office Chair,Furniture,North,Online,17,8382.54,0.0,0,142503.18,2023,3,Mar,10,Friday
ORD000827,CUST02004,2023-03-10,Coffee Maker,Home & Kitchen,South,Store,12,5513.99,15.0,0,66167.88,2023,3,Mar,10,Friday
ORD000828,CUST04532,2023-03-10,Backpack,Fashion,North,Online,19,1604.7,10.0,0,30489.3,2023,3,Mar,10,Friday
ORD000829,CUST03596,2023-03-10,Water Bottle,Home & Kitchen,Central,Store,13,924.32,0.0,0,12016.16,2023,3,Mar,10,Friday
ORD000830,CUST02553,2023-03-10,Standing Desk,Furniture,West,Online,9,17725.71,0.0,1,159531.39,2023,3,Mar,10,Friday
ORD000831,CUST01187,2023-03-10,Smartphone X,Electronics,North,Store,13,40656.26,0.0,0,528531.38,2023,3,Mar,10,Friday
ORD000832,CUST02334,2023-03-10,Air Fryer,Home & Kitchen,North,Online,15,7289.74,5.0,1,109346.1,2023,3,Mar,10,Friday
ORD000833,CUST04250,2023-03-11,Backpack,Fashion,South,Store,16,1776.45,0.0,0,28423.2,2023,3,Mar,10,Saturday
ORD000834,CUST04190,2023-03-11,Water Bottle,Home & Kitchen,West,Store,30,734.54,20.0,1,22036.2,2023,3,Mar,10,Saturday
ORD000835,CUST03255,2023-03-11,Wireless Headphones,Electronics,East,Online,16,3785.86,15.0,0,60573.76,2023,3,Mar,10,Saturday
ORD000836,CUST02092,2023-03-11,Winter Jacket,Fashion,West,Store,12,4450.26,15.0,1,53403.12,2023,3,Mar,10,Saturday
ORD000837,CUST04574,2023-03-11,Smartphone X,Electronics,Central,Online,9,41265.2,0.0,0,371386.8,2023,3,Mar,10,Saturday
ORD000838,CUST02722,2023-03-11,Standing Desk,Furniture,South,Marketplace,5,18295.09,0.0,0,91475.45,2023,3,Mar,10,Saturday
ORD000839,CUST02616,2023-03-11,Running Shoes,Fashion,Central,Online,17,3792.56,0.0,0,64473.52,2023,3,Mar,10,Saturday
ORD000840,CUST02352,2023-03-11,Winter Jacket,Fashion,East,Online,10,4124.46,20.0,0,41244.6,2023,3,Mar,10,Saturday
ORD000841,CUST03745,2023-03-12,Office Chair,Furniture,South,Online,15,8469.98,0.0,0,127049.7,2023,3,Mar,10,Sunday
ORD000842,CUST02936,2023-03-12,Running Shoes,Fashion,North,Marketplace,12,3293.56,10.0,0,39522.72,2023,3,Mar,10,Sunday
ORD000843,CUST03980,2023-03-13,Office Chair,Furniture,East,Store,10,7748.33,10.0,0,77483.3,2023,3,Mar,11,Monday
ORD000844,CUST02409,2023-03-13,Backpack,Fashion,East,Online,14,1665.03,5.0,0,23310.42,2023,3,Mar,11,Monday
ORD000845,CUST01569,2023-03-13,LED Bulb Pack,Home & Kitchen,South,Online,24,661.02,0.0,0,15864.48,2023,3,Mar,11,Monday
ORD000846,CUST02967,2023-03-13,Winter Jacket,Fashion,South,Marketplace,14,5138.78,0.0,0,71942.92,2023,3,Mar,11,Monday
ORD000847,CUST03238,2023-03-13,Backpack,Fashion,West,Online,18,1585.33,15.0,0,28535.94,2023,3,Mar,11,Monday
ORD000848,CUST01206,2023-03-13,Running Shoes,Fashion,West,Store,18,3699.29,0.0,0,66587.22,2023,3,Mar,11,Monday
ORD000849,CUST03918,2023-03-13,Office Chair,Furniture,South,Online,13,6551.81,20.0,0,85173.53,2023,3,Mar,11,Monday
ORD000850,CUST02997,2023-03-13,Smartphone X,Electronics,Central,Online,9,37067.98,15.0,0,333611.82,2023,3,Mar,11,Monday
ORD000851,CUST03645,2023-03-13,Smartphone X,Electronics,West,Store,8,36609.29,15.0,0,292874.32,2023,3,Mar,11,Monday
ORD000852,CUST01853,2023-03-13,Laptop Pro 14,Electronics,North,Store,6,81680.4,0.0,0,490082.4,2023,3,Mar,11,Monday
ORD000853,CUST01555,2023-03-13,Air Fryer,Home & Kitchen,West,Marketplace,16,7949.13,0.0,0,127186.08,2023,3,Mar,11,Monday
ORD000854,CUST01625,2023-03-13,Standing Desk,Furniture,South,Store,5,17854.32,0.0,0,89271.6,2023,3,Mar,11,Monday
ORD000855,CUST02984,2023-03-13,Running Shoes,Fashion,West,Online,13,3228.21,15.0,0,41966.73,2023,3,Mar,11,Monday
ORD000856,CUST04968,2023-03-13,Air Fryer,Home & Kitchen,North,Online,15,7576.47,5.0,0,113647.05,2023,3,Mar,11,Monday
ORD000857,CUST02578,2023-03-13,Running Shoes,Fashion,Central,Online,13,3876.91,0.0,0,50399.83,2023,3,Mar,11,Monday
ORD000858,CUST01549,2023-03-14,Wireless Headphones,Electronics,South,Store,15,4539.17,0.0,0,68087.55,2023,3,Mar,11,Tuesday
ORD000859,CUST02559,2023-03-14,Water Bottle,Home & Kitchen,West,Online,22,884.52,5.0,0,19459.44,2023,3,Mar,11,Tuesday
ORD000860,CUST03000,2023-03-14,Winter Jacket,Fashion,South,Store,7,5262.78,0.0,0,36839.46,2023,3,Mar,11,Tuesday
ORD000861,CUST03483,2023-03-14,Backpack,Fashion,West,Online,18,1822.58,0.0,0,32806.44,2023,3,Mar,11,Tuesday
ORD000862,CUST01716,2023-03-14,Wireless Headphones,Electronics,Central,Marketplace,15,4381.96,5.0,0,65729.4,2023,3,Mar,11,Tuesday
ORD000863,CUST03496,2023-03-14,Smartphone X,Electronics,Central,Online,5,40938.73,0.0,0,204693.65,2023,3,Mar,11,Tuesday
ORD000864,CUST02821,2023-03-14,LED Bulb Pack,Home & Kitchen,North,Store,19,669.48,0.0,0,12720.12,2023,3,Mar,11,Tuesday
ORD000865,CUST04524,2023-03-15,Water Bottle,Home & Kitchen,South,Online,17,840.82,5.0,0,14293.94,2023,3,Mar,11,Wednesday
ORD000866,CUST02660,2023-03-15,Wireless Headphones,Electronics,North,Online,21,4512.34,0.0,1,94759.14,2023,3,Mar,11,Wednesday
ORD000867,CUST03430,2023-03-15,Standing Desk,Furniture,North,Store,11,18266.0,0.0,0,200926.0,2023,3,Mar,11,Wednesday
ORD000868,CUST01364,2023-03-15,Office Chair,Furniture,West,Online,19,8012.96,5.0,1,152246.24,2023,3,Mar,11,Wednesday
ORD000869,CUST01309,2023-03-15,Coffee Maker,Home & Kitchen,Central,Online,9,6127.4,5.0,0,55146.6,2023,3,Mar,11,Wednesday
ORD000870,CUST03233,2023-03-15,Wireless Headphones,Electronics,East,Online,27,3906.88,10.0,0,105485.76,2023,3,Mar,11,Wednesday
ORD000871,CUST01179,2023-03-15,Smartphone X,Electronics,Central,Marketplace,8,40779.6,5.0,0,326236.8,2023,3,Mar,11,Wednesday
ORD000872,CUST02443,2023-03-15,Water Bottle,Home & Kitchen,North,Store,14,899.91,0.0,0,12598.74,2023,3,Mar,11,Wednesday
ORD000873,CUST03920,2023-03-15,Air Fryer,Home & Kitchen,East,Store,11,7701.66,5.0,0,84718.26,2023,3,Mar,11,Wednesday
ORD000874,CUST04049,2023-03-15,Winter Jacket,Fashion,South,Store,11,4013.83,20.0,0,44152.13,2023,3,Mar,11,Wednesday
ORD000875,CUST03597,2023-03-16,Standing Desk,Furniture,West,Store,16,15280.08,15.0,0,244481.28,2023,3,Mar,11,Thursday
ORD000876,CUST01377,2023-03-16,Office Chair,Furniture,West,Marketplace,16,7884.41,5.0,1,126150.56,2023,3,Mar,11,Thursday
ORD000877,CUST04150,2023-03-16,Laptop Pro 14,Electronics,North,Store,5,75462.25,10.0,0,377311.25,2023,3,Mar,11,Thursday
ORD000878,CUST03324,2023-03-16,Air Fryer,Home & Kitchen,North,Online,9,7608.58,5.0,0,68477.22,2023,3,Mar,11,Thursday
ORD000879,CUST04503,2023-03-16,LED Bulb Pack,Home & Kitchen,West,Online,30,566.67,15.0,0,17000.1,2023,3,Mar,11,Thursday
ORD000880,CUST04902,2023-03-16,Coffee Maker,Home & Kitchen,West,Online,15,6607.63,0.0,0,99114.45,2023,3,Mar,11,Thursday
ORD000881,CUST04872,2023-03-16,Running Shoes,Fashion,Central,Store,10,3934.55,0.0,0,39345.5,2023,3,Mar,11,Thursday
ORD000882,CUST04544,2023-03-16,Running Shoes,Fashion,Central,Store,13,3344.49,15.0,0,43478.37,2023,3,Mar,11,Thursday
ORD000883,CUST02688,2023-03-16,Winter Jacket,Fashion,North,Online,15,5251.65,0.0,0,78774.75,2023,3,Mar,11,Thursday
ORD000884,CUST04388,2023-03-16,Air Fryer,Home & Kitchen,West,Marketplace,10,8040.59,0.0,0,80405.9,2023,3,Mar,11,Thursday
ORD000885,CUST02559,2023-03-16,Wireless Headphones,Electronics,West,Marketplace,13,3625.99,20.0,0,47137.87,2023,3,Mar,11,Thursday
ORD000886,CUST03471,2023-03-16,Smartphone X,Electronics,South,Online,15,43475.87,0.0,0,652138.05,2023,3,Mar,11,Thursday
ORD000887,CUST03117,2023-03-16,Air Fryer,Home & Kitchen,North,Store,20,7846.15,0.0,0,156923.0,2023,3,Mar,11,Thursday
ORD000888,CUST01479,2023-03-16,Standing Desk,Furniture,West,Online,22,17438.98,5.0,0,383657.56,2023,3,Mar,11,Thursday
ORD000889,CUST01817,2023-03-16,Standing Desk,Furniture,South,Online,16,16996.45,5.0,0,271943.2,2023,3,Mar,11,Thursday
ORD000890,CUST03703,2023-03-16,Winter Jacket,Fashion,South,Online,10,4996.83,0.0,1,49968.3,2023,3,Mar,11,Thursday
ORD000891,CUST04793,2023-03-16,Smartphone X,Electronics,East,Store,12,42107.04,0.0,1,505284.48,2023,3,Mar,11,Thursday
ORD000892,CUST02935,2023-03-16,LED Bulb Pack,Home & Kitchen,North,Marketplace,21,565.66,10.0,0,11878.86,2023,3,Mar,11,Thursday
ORD000893,CUST01793,2023-03-17,Winter Jacket,Fashion,East,Marketplace,9,4376.19,15.0,0,39385.71,2023,3,Mar,11,Friday
ORD000894,CUST01955,2023-03-17,Coffee Maker,Home & Kitchen,West,Online,18,5364.0,15.0,0,96552.0,2023,3,Mar,11,Friday
ORD000895,CUST03769,2023-03-17,Standing Desk,Furniture,North,Marketplace,12,18351.91,0.0,0,220222.92,2023,3,Mar,11,Friday
ORD000896,CUST02057,2023-03-17,LED Bulb Pack,Home & Kitchen,East,Marketplace,18,672.5,0.0,0,12105.0,2023,3,Mar,11,Friday
ORD000897,CUST02037,2023-03-17,Running Shoes,Fashion,Central,Store,20,3879.46,0.0,1,77589.2,2023,3,Mar,11,Friday
ORD000898,CUST01211,2023-03-17,Standing Desk,Furniture,North,Store,14,14218.81,20.0,1,199063.34,2023,3,Mar,11,Friday
ORD000899,CUST02473,2023-03-17,Office Chair,Furniture,North,Online,17,8245.23,0.0,0,140168.91,2023,3,Mar,11,Friday
ORD000900,CUST03431,2023-03-18,Winter Jacket,Fashion,West,Store,17,5365.81,0.0,0,91218.77,2023,3,Mar,11,Saturday
ORD000901,CUST04026,2023-03-18,Coffee Maker,Home & Kitchen,West,Online,23,5606.39,15.0,0,128946.97,2023,3,Mar,11,Saturday
ORD000902,CUST02205,2023-03-18,Smartphone X,Electronics,West,Marketplace,11,40545.25,0.0,0,445997.75,2023,3,Mar,11,Saturday
ORD000903,CUST04169,2023-03-18,Standing Desk,Furniture,North,Online,18,15112.36,15.0,1,272022.48,2023,3,Mar,11,Saturday
ORD000904,CUST03190,2023-03-18,Backpack,Fashion,Central,Store,18,1583.27,15.0,0,28498.86,2023,3,Mar,11,Saturday
ORD000905,CUST01117,2023-03-18,Office Chair,Furniture,East,Marketplace,14,8061.58,5.0,0,112862.12,2023,3,Mar,11,Saturday
ORD000906,CUST03639,2023-03-18,Water Bottle,Home & Kitchen,South,Store,30,727.98,20.0,1,21839.4,2023,3,Mar,11,Saturday
ORD000907,CUST01236,2023-03-18,Office Chair,Furniture,East,Store,14,7398.75,15.0,0,103582.5,2023,3,Mar,11,Saturday
ORD000908,CUST04568,2023-03-18,Running Shoes,Fashion,South,Store,21,3738.56,0.0,1,78509.76,2023,3,Mar,11,Saturday
ORD000909,CUST04193,2023-03-18,Smartphone X,Electronics,West,Store,4,42430.79,0.0,0,169723.16,2023,3,Mar,11,Saturday
ORD000910,CUST03441,2023-03-19,Winter Jacket,Fashion,East,Store,7,5270.76,0.0,0,36895.32,2023,3,Mar,11,Sunday
ORD000911,CUST03369,2023-03-19,Laptop Pro 14,Electronics,West,Marketplace,9,82793.92,5.0,0,745145.28,2023,3,Mar,11,Sunday
ORD000912,CUST01491,2023-03-19,Wireless Headphones,Electronics,North,Online,24,4671.14,0.0,0,112107.36,2023,3,Mar,11,Sunday
ORD000913,CUST04392,2023-03-19,Standing Desk,Furniture,South,Online,11,16408.26,10.0,0,180490.86,2023,3,Mar,11,Sunday
ORD000914,CUST03613,2023-03-19,Backpack,Fashion,North,Online,17,1557.73,10.0,0,26481.41,2023,3,Mar,11,Sunday
ORD000915,CUST04359,2023-03-19,Backpack,Fashion,Central,Online,23,1749.47,5.0,0,40237.81,2023,3,Mar,11,Sunday
ORD000916,CUST01542,2023-03-19,Laptop Pro 14,Electronics,West,Online,6,68479.33,20.0,1,410875.98,2023,3,Mar,11,Sunday
ORD000917,CUST02273,2023-03-19,Laptop Pro 14,Electronics,North,Online,7,75987.26,10.0,0,531910.82,2023,3,Mar,11,Sunday
ORD000918,CUST02153,2023-03-19,Backpack,Fashion,South,Store,28,1541.04,15.0,1,43149.12,2023,3,Mar,11,Sunday
ORD000919,CUST03285,2023-03-19,Water Bottle,Home & Kitchen,North,Store,19,928.57,0.0,0,17642.83,2023,3,Mar,11,Sunday
ORD000920,CUST03475,2023-03-19,Laptop Pro 14,Electronics,East,Store,7,74155.94,15.0,0,519091.58,2023,3,Mar,11,Sunday
