Order_ID,Customer_ID,Order_Date,Product,Category,Region,Sales_Channel,Quantity,Unit_Price,Discount_Pct,Promotion_Flag,Sales,Year,Month,Month_Name,Week,Day_Name
ORD000781,CUST02029,2023-03-06,Smartphone X,Electronics,East,Marketplace,6,40408.16,0.0,0,242448.96,2023,3,Mar,10,Monday
ORD000780,CUST03483,2023-03-06,Backpack,Fashion,East,Online,18,1639.42,10.0,0,26558.6,2023,3,Mar,10,Monday
ORD000779,CUST02269,2023-03-06,Winter Jacket,Fashion,Central,Online,10,5089.26,0.0,0,50892.6,2023,3,Mar,10,Monday
ORD000778,CUST03138,2023-03-06,Office Chair,Furniture,West,Store,16,7812.86,10.0,0,112505.18,2023,3,Mar,10,Monday
ORD000776,CUST04183,2023-03-06,Running Shoes,Fashion,West,Online,22,3804.88,0.0,0,83707.36,2023,3,Mar,10,Monday
ORD000773,CUST02919,2023-03-06,Backpack,Fashion,South,Online,19,1794.79,0.0,0,34101.01,2023,3,Mar,10,Monday
ORD000774,CUST03157,2023-03-06,Smartphone X,Electronics,North,Online,16,42572.87,0.0,0,681165.92,2023,3,Mar,10,Monday
ORD000772,CUST04541,2023-03-06,Wireless Headphones,Electronics,Central,Store,14,3567.98,20.0,0,39961.38,2023,3,Mar,10,Monday
ORD000771,CUST03236,2023-03-06,Laptop Pro 14,Electronics,West,Online,8,87439.14,0.0,0,699513.12,2023,3,Mar,10,Monday
ORD000770,CUST03963,2023-03-06,Water Bottle,Home & Kitchen,South,Online,22,747.6,15.0,0,13980.12,2023,3,Mar,10,Monday
ORD000769,CUST02482,2023-03-06,Water Bottle,Home & Kitchen,West,Online,18,920.51,0.0,0,16569.18,2023,3,Mar,10,Monday
ORD000775,CUST04399,2023-03-06,Running Shoes,Fashion,Central,Store,17,3896.14,0.0,0,66234.38,2023,3,Mar,10,Monday
ORD000795,CUST02538,2023-03-07,Wireless Headphones,Electronics,South,Online,15,3934.32,10.0,0,53113.32,2023,3,Mar,10,Tuesday
ORD000794,CUST02818,2023-03-07,Water Bottle,Home & Kitchen,North,Marketplace,20,871.79,0.0,0,17435.8,2023,3,Mar,10,Tuesday
ORD000793,CUST02452,2023-03-07,Running Shoes,Fashion,North,Store,12,3930.03,0.0,0,47160.36,2023,3,Mar,10,Tuesday
ORD000792,CUST04984,2023-03-07,Water Bottle,Home & Kitchen,Central,Store,20,741.46,20.0,0,11863.36,2023,3,Mar,10,Tuesday
ORD000791,CUST01084,2023-03-07,Wireless Headphones,Electronics,Central,Online,10,4243.56,5.0,0,40313.82,2023,3,Mar,10,Tuesday
ORD000790,CUST04132,2023-03-07,Office Chair,Furniture,South,Store,12,8560.21,0.0,0,102722.52,2023,3,Mar,10,Tuesday
ORD000787,CUST01857,2023-03-07,Standing Desk,Furniture,East,Store,11,14636.81,20.0,1,128803.93,2023,3,Mar,10,Tuesday
ORD000788,CUST03271,2023-03-07,Standing Desk,Furniture,North,Store,17,15827.91,10.0,0,242167.02,2023,3,Mar,10,Tuesday
ORD000786,CUST02940,2023-03-07,Office Chair,Furniture,South,Online,21,7434.16,10.0,0,140505.62,2023,3,Mar,10,Tuesday
ORD000785,CUST03739,2023-03-07,Office Chair,Furniture,East,Online,14,8796.83,0.0,0,123155.62,2023,3,Mar,10,Tuesday
ORD000784,CUST01569,2023-03-07,Laptop Pro 14,Electronics,North,Marketplace,6,88118.5,0.0,1,528711.0,2023,3,Mar,10,Tuesday
ORD000783,CUST01819,2023-03-07,Smartphone X,Electronics,North,Online,10,40991.71,0.0,0,409917.1,2023,3,Mar,10,Tuesday
ORD000789,CUST04486,2023-03-07,Standing Desk,Furniture,North,Store,12,15165.99,15.0,0,154693.1,2023,3,Mar,10,Tuesday
ORD000800,CUST04845,2023-03-08,Water Bottle,Home & Kitchen,East,Marketplace,12,835.51,5.0,0,9524.81,2023,3,Mar,10,Wednesday
ORD000801,CUST01318,2023-03-08,Running Shoes,Fashion,South,Store,12,3856.81,0.0,0,46281.72,2023,3,Mar,10,Wednesday
ORD000799,CUST04109,2023-03-08,Water Bottle,Home & Kitchen,East,Store,9,718.19,20.0,0,5170.97,2023,3,Mar,10,Wednesday
ORD000798,CUST04046,2023-03-08,Office Chair,Furniture,Central,Online,15,8216.17,0.0,0,123242.55,2023,3,Mar,10,Wednesday
ORD000797,CUST02594,2023-03-08,Running Shoes,Fashion,South,Online,11,3898.99,0.0,0,42888.89,2023,3,Mar,10,Wednesday
ORD000796,CUST01859,2023-03-08,Laptop Pro 14,Electronics,West,Online,10,82197.67,5.0,0,780877.86,2023,3,Mar,10,Wednesday
ORD000817,CUST01708,2023-03-09,Air Fryer,Home & Kitchen,East,Store,16,7756.56,0.0,0,124104.96,2023,3,Mar,10,Thursday
ORD000816,CUST02052,2023-03-09,Laptop Pro 14,Electronics,West,Online,7,74375.34,15.0,1,442533.27,2023,3,Mar,10,Thursday
ORD000815,CUST03242,2023-03-09,Standing Desk,Furniture,East,Marketplace,11,18235.2,0.0,1,200587.2,2023,3,Mar,10,Thursday
ORD000814,CUST04956,2023-03-09,Coffee Maker,Home & Kitchen,Central,Marketplace,11,6365.01,0.0,0,70015.11,2023,3,Mar,10,Thursday
ORD000813,CUST01452,2023-03-09,Smartphone X,Electronics,West,Marketplace,7,39105.05,5.0,0,260048.58,2023,3,Mar,10,Thursday
ORD000811,CUST04394,2023-03-09,Winter Jacket,Fashion,East,Store,8,4564.27,15.0,0,31037.04,2023,3,Mar,10,Thursday
ORD000810,CUST01812,2023-03-09,Smartphone X,Electronics,South,Online,8,40025.85,5.0,0,304196.46,2023,3,Mar,10,Thursday
ORD000812,CUST03451,2023-03-09,Wireless Headphones,Electronics,West,Online,20,3703.6,15.0,1,62961.2,2023,3,Mar,10,Thursday
ORD000808,CUST03297,2023-03-09,Backpack,Fashion,East,Marketplace,14,1613.36,10.0,0,20328.34,2023,3,Mar,10,Thursday
ORD000807,CUST02805,2023-03-09,Winter Jacket,Fashion,North,Marketplace,14,5056.61,0.0,0,70792.54,2023,3,Mar,10,Thursday
ORD000806,CUST02814,2023-03-09,Backpack,Fashion,West,Online,12,1656.91,10.0,0,17894.63,2023,3,Mar,10,Thursday
ORD000805,CUST04758,2023-03-09,Running Shoes,Fashion,North,Store,13,3869.11,0.0,0,50298.43,2023,3,Mar,10,Thursday
ORD000804,CUST01459,2023-03-09,Air Fryer,Home & Kitchen,West,Store,18,7469.78,5.0,0,127733.24,2023,3,Mar,10,Thursday
ORD000803,CUST01694,2023-03-09,Air Fryer,Home & Kitchen,West,Online,12,7187.25,5.0,0,81934.65,2023,3,Mar,10,Thursday
ORD000802,CUST01284,2023-03-09,Winter Jacket,Fashion,West,Store,8,5243.71,0.0,0,41949.68,2023,3,Mar,10,Thursday
ORD000809,CUST02914,2023-03-09,Water Bottle,Home & Kitchen,East,Online,27,919.99,0.0,0,24839.73,2023,3,Mar,10,Thursday
ORD000827,CUST02004,2023-03-10,Coffee Maker,Home & Kitchen,South,Store,12,5513.99,15.0,0,56242.7,2023,3,Mar,10,Friday
ORD000832,CUST02334,2023-03-10,Air Fryer,Home & Kitchen,North,Online,15,7289.74,5.0,1,103878.79,2023,3,Mar,10,Friday
ORD000831,CUST01187,2023-03-10,Smartphone X,Electronics,North,Store,13,40656.26,0.0,0,528531.38,2023,3,Mar,10,Friday
ORD000830,CUST02553,2023-03-10,Standing Desk,Furniture,West,Online,9,17725.71,0.0,1,159531.39,2023,3,Mar,10,Friday
ORD000829,CUST03596,2023-03-10,Water Bottle,Home & Kitchen,Central,Store,13,924.32,0.0,0,12016.16,2023,3,Mar,10,Friday
ORD000828,CUST04532,2023-03-10,Backpack,Fashion,North,Online,19,1604.7,10.0,0,27440.37,2023,3,Mar,10,Friday
ORD000826,CUST01435,2023-03-10,Office Chair,Furniture,North,Online,17,8382.54,0.0,0,142503.18,2023,3,Mar,10,Friday
ORD000824,CUST03974,2023-03-10,Running Shoes,Fashion,West,Online,19,3118.17,15.0,0,50358.45,2023,3,Mar,10,Friday
ORD000823,CUST02055,2023-03-10,Wireless Headphones,Electronics,North,Marketplace,10,4447.98,0.0,0,44479.8,2023,3,Mar,10,Friday
ORD000822,CUST01071,2023-03-10,Smartphone X,Electronics,Central,Online,8,43471.59,0.0,0,347772.72,2023,3,Mar,10,Friday
ORD000821,CUST03522,2023-03-10,Winter Jacket,Fashion,West,Online,10,4751.77,5.0,0,45141.82,2023,3,Mar,10,Friday
ORD000820,CUST01268,2023-03-10,Laptop Pro 14,Electronics,West,Store,6,79354.97,5.0,0,452323.33,2023,3,Mar,10,Friday
ORD000819,CUST01104,2023-03-10,Winter Jacket,Fashion,South,Online,12,5046.61,5.0,0,57531.35,2023,3,Mar,10,Friday
ORD000818,CUST03857,2023-03-10,Backpack,Fashion,East,Store,15,1634.64,10.0,0,22067.64,2023,3,Mar,10,Friday
ORD000825,CUST04372,2023-03-10,LED Bulb Pack,Home & Kitchen,East,Online,16,645.44,0.0,0,10327.04,2023,3,Mar,10,Friday
ORD000837,CUST04574,2023-03-11,Smartphone X,Electronics,Central,Online,9,41265.2,0.0,0,371386.8,2023,3,Mar,10,Saturday
ORD000840,CUST02352,2023-03-11,Winter Jacket,Fashion,East,Online,10,4124.46,20.0,0,32995.68,2023,3,Mar,10,Saturday
ORD000839,CUST02616,2023-03-11,Running Shoes,Fashion,Central,Online,17,3792.56,0.0,0,64473.52,2023,3,Mar,10,Saturday
ORD000838,CUST02722,2023-03-11,Standing Desk,Furniture,South,Marketplace,5,18295.09,0.0,0,91475.45,2023,3,Mar,10,Saturday
ORD000835,CUST03255,2023-03-11,Wireless Headphones,Electronics,East,Online,16,3785.86,15.0,0,51487.7,2023,3,Mar,10,Saturday
ORD000834,CUST04190,2023-03-11,Water Bottle,Home & Kitchen,West,Store,30,734.54,20.0,1,17628.96,2023,3,Mar,10,Saturday
ORD000833,CUST04250,2023-03-11,Backpack,Fashion,South,Store,16,1776.45,0.0,0,28423.2,2023,3,Mar,10,Saturday
ORD000836,CUST02092,2023-03-11,Winter Jacket,Fashion,West,Store,12,4450.26,15.0,1,45392.65,2023,3,Mar,10,Saturday
ORD000841,CUST03745,2023-03-12,Office Chair,Furniture,South,Online,15,8469.98,0.0,0,127049.7,2023,3,Mar,10,Sunday
ORD000842,CUST02936,2023-03-12,Running Shoes,Fashion,North,Marketplace,12,3293.56,10.0,0,35570.45,2023,3,Mar,10,Sunday
ORD000853,CUST01555,2023-03-13,Air Fryer,Home & Kitchen,West,Marketplace,16,7949.13,0.0,0,127186.08,2023,3,Mar,11,Monday
ORD000854,CUST01625,2023-03-13,Standing Desk,Furniture,South,Store,5,17854.32,0.0,0,89271.6,2023,3,Mar,11,Monday
ORD000852,CUST01853,2023-03-13,Laptop Pro 14,Electronics,North,Store,6,81680.4,0.0,0,490082.4,2023,3,Mar,11,Monday
ORD000856,CUST04968,2023-03-13,Air Fryer,Home & Kitchen,North,Online,15,7576.47,5.0,0,107964.7,2023,3,Mar,11,Monday
ORD000857,CUST02578,2023-03-13,Running Shoes,Fashion,Central,Online,13,3876.91,0.0,0,50399.83,2023,3,Mar,11,Monday
ORD000855,CUST02984,2023-03-13,Running Shoes,Fashion,West,Online,13,3228.21,15.0,0,35671.72,2023,3,Mar,11,Monday
ORD000851,CUST03645,2023-03-13,Smartphone X,Electronics,West,Store,8,36609.29,15.0,0,248943.17,2023,3,Mar,11,Monday
ORD000848,CUST01206,2023-03-13,Running Shoes,Fashion,West,Store,18,3699.29,0.0,0,66587.22,2023,3,Mar,11,Monday
ORD000849,CUST03918,2023-03-13,Office Chair,Furniture,South,Online,13,6551.81,20.0,0,68138.82,2023,3,Mar,11,Monday
ORD000850,CUST02997,2023-03-13,Smartphone X,Electronics,Central,Online,9,37067.98,15.0,0,283570.05,2023,3,Mar,11,Monday
ORD000847,CUST03238,2023-03-13,Backpack,Fashion,West,Online,18,1585.33,15.0,0,24255.55,2023,3,Mar,11,Monday
ORD000846,CUST02967,2023-03-13,Winter Jacket,Fashion,South,Marketplace,14,5138.78,0.0,0,71942.92,2023,3,Mar,11,Monday
ORD000845,CUST01569,2023-03-13,LED Bulb Pack,Home & Kitchen,South,Online,24,661.02,0.0,0,15864.48,2023,3,Mar,11,Monday
ORD000844,CUST02409,2023-03-13,Backpack,Fashion,East,Online,14,1665.03,5.0,0,22144.9,2023,3,Mar,11,Monday
ORD000843,CUST03980,2023-03-13,Office Chair,Furniture,East,Store,10,7748.33,10.0,0,69734.97,2023,3,Mar,11,Monday
ORD000864,CUST02821,2023-03-14,LED Bulb Pack,Home & Kitchen,North,Store,19,669.48,0.0,0,12720.12,2023,3,Mar,11,Tuesday
ORD000863,CUST03496,2023-03-14,Smartphone X,Electronics,Central,Online,5,40938.73,0.0,0,204693.65,2023,3,Mar,11,Tuesday
ORD000862,CUST01716,2023-03-14,Wireless Headphones,Electronics,Central,Marketplace,15,4381.96,5.0,0,62442.93,2023,3,Mar,11,Tuesday
ORD000860,CUST03000,2023-03-14,Winter Jacket,Fashion,South,Store,7,5262.78,0.0,0,36839.46,2023,3,Mar,11,Tuesday
ORD000859,CUST02559,2023-03-14,Water Bottle,Home & Kitchen,West,Online,22,884.52,5.0,0,18486.47,2023,3,Mar,11,Tuesday
ORD000858,CUST01549,2023-03-14,Wireless Headphones,Electronics,South,Store,15,4539.17,0.0,0,68087.55,2023,3,Mar,11,Tuesday
ORD000861,CUST03483,2023-03-14,Backpack,Fashion,West,Online,18,1822.58,0.0,0,32806.44,2023,3,Mar,11,Tuesday
ORD000871,CUST01179,2023-03-15,Smartphone X,Electronics,Central,Marketplace,8,40779.6,5.0,0,309924.96,2023,3,Mar,11,Wednesday
ORD000874,CUST04049,2023-03-15,Winter Jacket,Fashion,South,Store,11,4013.83,20.0,0,35321.7,2023,3,Mar,11,Wednesday
ORD000873,CUST03920,2023-03-15,Air Fryer,Home & Kitchen,East,Store,11,7701.66,5.0,0,80482.35,2023,3,Mar,11,Wednesday
ORD000872,CUST02443,2023-03-15,Water Bottle,Home & Kitchen,North,Store,14,899.91,0.0,0,12598.74,2023,3,Mar,11,Wednesday
ORD000870,CUST03233,2023-03-15,Wireless Headphones,Electronics,East,Online,27,3906.88,10.0,0,94937.18,2023,3,Mar,11,Wednesday
ORD000867,CUST03430,2023-03-15,Standing Desk,Furniture,North,Store,11,18266.0,0.0,0,200926.0,2023,3,Mar,11,Wednesday
ORD000868,CUST01364,2023-03-15,Office Chair,Furniture,West,Online,19,8012.96,5.0,1,144633.93,2023,3,Mar,11,Wednesday
ORD000866,CUST02660,2023-03-15,Wireless Headphones,Electronics,North,Online,21,4512.34,0.0,1,94759.14,2023,3,Mar,11,Wednesday
ORD000865,CUST04524,2023-03-15,Water Bottle,Home & Kitchen,South,Online,17,840.82,5.0,0,13579.24,2023,3,Mar,11,Wednesday
ORD000869,CUST01309,2023-03-15,Coffee Maker,Home & Kitchen,Central,Online,9,6127.4,5.0,0,52389.27,2023,3,Mar,11,Wednesday
ORD000885,CUST02559,2023-03-16,Wireless Headphones,Electronics,West,Marketplace,13,3625.99,20.0,0,37710.3,2023,3,Mar,11,Thursday
ORD000892,CUST02935,2023-03-16,LED Bulb Pack,Home & Kitchen,North,Marketplace,21,565.66,10.0,0,10690.97,2023,3,Mar,11,Thursday
ORD000891,CUST04793,2023-03-16,Smartphone X,Electronics,East,Store,12,42107.04,0.0,1,505284.48,2023,3,Mar,11,Thursday
ORD000890,CUST03703,2023-03-16,Winter Jacket,Fashion,South,Online,10,4996.83,0.0,1,49968.3,2023,3,Mar,11,Thursday
ORD000889,CUST01817,2023-03-16,Standing Desk,Furniture,South,Online,16,16996.45,5.0,0,258346.04,2023,3,Mar,11,Thursday
ORD000888,CUST01479,2023-03-16,Standing Desk,Furniture,West,Online,22,17438.98,5.0,0,364474.68,2023,3,Mar,11,Thursday
ORD000887,CUST03117,2023-03-16,Air Fryer,Home & Kitchen,North,Store,20,7846.15,0.0,0,156923.0,2023,3,Mar,11,Thursday
ORD000886,CUST03471,2023-03-16,Smartphone X,Electronics,South,Online,15,43475.87,0.0,0,652138.05,2023,3,Mar,11,Thursday
ORD000884,CUST04388,2023-03-16,Air Fryer,Home & Kitchen,West,Marketplace,10,8040.59,0.0,0,80405.9,2023,3,Mar,11,Thursday
ORD000877,CUST04150,2023-03-16,Laptop Pro 14,Electronics,North,Store,5,75462.25,10.0,0,339580.12,2023,3,Mar,11,Thursday
ORD000882,CUST04544,2023-03-16,Running Shoes,Fashion,Central,Store,13,3344.49,15.0,0,36956.61,2023,3,Mar,11,Thursday
ORD000881,CUST04872,2023-03-16,Running Shoes,Fashion,Central,Store,10,3934.55,0.0,0,39345.5,2023,3,Mar,11,Thursday
ORD000880,CUST04902,2023-03-16,Coffee Maker,Home & Kitchen,West,Online,15,6607.63,0.0,0,99114.45,2023,3,Mar,11,Thursday
ORD000879,CUST04503,2023-03-16,LED Bulb Pack,Home & Kitchen,West,Online,30,566.67,15.0,0,14450.08,2023,3,Mar,11,Thursday
ORD000878,CUST03324,2023-03-16,Air Fryer,Home & Kitchen,North,Online,9,7608.58,5.0,0,65053.36,2023,3,Mar,11,Thursday
ORD000876,CUST01377,2023-03-16,Office Chair,Furniture,West,Marketplace,16,7884.41,5.0,1,119843.03,2023,3,Mar,11,Thursday
ORD000875,CUST03597,2023-03-16,Standing Desk,Furniture,West,Store,16,15280.08,15.0,0,207809.09,2023,3,Mar,11,Thursday
ORD000883,CUST02688,2023-03-16,Winter Jacket,Fashion,North,Online,15,5251.65,0.0,0,78774.75,2023,3,Mar,11,Thursday
ORD000899,CUST02473,2023-03-17,Office Chair,Furniture,North,Online,17,8245.23,0.0,0,140168.91,2023,3,Mar,11,Friday
ORD000898,CUST01211,2023-03-17,Standing Desk,Furniture,North,Store,14,14218.81,20.0,1,159250.67,2023,3,Mar,11,Friday
ORD000897,CUST02037,2023-03-17,Running Shoes,Fashion,Central,Store,20,3879.46,0.0,1,77589.2,2023,3,Mar,11,Friday
ORD000894,CUST01955,2023-03-17,Coffee Maker,Home & Kitchen,West,Online,18,5364.0,15.0,0,82069.2,2023,3,Mar,11,Friday
ORD000895,CUST03769,2023-03-17,Standing Desk,Furniture,North,Marketplace,12,18351.91,0.0,0,220222.92,2023,3,Mar,11,Friday
ORD000893,CUST01793,2023-03-17,Winter Jacket,Fashion,East,Marketplace,9,4376.19,15.0,0,33477.85,2023,3,Mar,11,Friday
ORD000896,CUST02057,2023-03-17,LED Bulb Pack,Home & Kitchen,East,Marketplace,18,672.5,0.0,0,12105.0,2023,3,Mar,11,Friday
ORD000906,CUST03639,2023-03-18,Water Bottle,Home & Kitchen,South,Store,30,727.98,20.0,1,17471.52,2023,3,Mar,11,Saturday
ORD000909,CUST04193,2023-03-18,Smartphone X,Electronics,West,Store,4,42430.79,0.0,0,169723.16,2023,3,Mar,11,Saturday
ORD000908,CUST04568,2023-03-18,Running Shoes,Fashion,South,Store,21,3738.56,0.0,1,78509.76,2023,3,Mar,11,Saturday
ORD000907,CUST01236,2023-03-18,Office Chair,Furniture,East,Store,14,7398.75,15.0,0,88045.12,2023,3,Mar,11,Saturday
ORD000905,CUST01117,2023-03-18,Office Chair,Furniture,East,Marketplace,14,8061.58,5.0,0,107219.01,2023,3,Mar,11,Saturday
ORD000900,CUST03431,2023-03-18,Winter Jacket,Fashion,West,Store,17,5365.81,0.0,0,91218.77,2023,3,Mar,11,Saturday
ORD000903,CUST04169,2023-03-18,Standing Desk,Furniture,North,Online,18,15112.36,15.0,1,231219.11,2023,3,Mar,11,Saturday
ORD000902,CUST02205,2023-03-18,Smartphone X,Electronics,West,Marketplace,11,40545.25,0.0,0,445997.75,2023,3,Mar,11,Saturday
ORD000901,CUST04026,2023-03-18,Coffee Maker,Home & Kitchen,West,Online,23,5606.39,15.0,0,109604.92,2023,3,Mar,11,Saturday
ORD000904,CUST03190,2023-03-18,Backpack,Fashion,Central,Store,18,1583.27,15.0,0,24224.03,2023,3,Mar,11,Saturday
ORD000926,CUST03872,2023-03-19,Winter Jacket,Fashion,North,Store,20,5125.06,0.0,0,102501.2,2023,3,Mar,11,Sunday
ORD000925,CUST03734,2023-03-19,Standing Desk,Furniture,East,Store,9,17730.87,0.0,0,159577.83,2023,3,Mar,11,Sunday
ORD000924,CUST01764,2023-03-19,Winter Jacket,Fashion,South,Online,7,5023.12,0.0,0,35161.84,2023,3,Mar,11,Sunday
ORD000923,CUST04368,2023-03-19,Smartphone X,Electronics,East,Marketplace,11,41324.34,5.0,0,431839.35,2023,3,Mar,11,Sunday
ORD000922,CUST02288,2023-03-19,Office Chair,Furniture,South,Online,12,8190.99,5.0,0,93377.29,2023,3,Mar,11,Sunday
ORD000921,CUST03954,2023-03-19,Coffee Maker,Home & Kitchen,West,Store,19,6064.55,5.0,1,109465.13,2023,3,Mar,11,Sunday
ORD000920,CUST03475,2023-03-19,Laptop Pro 14,Electronics,East,Store,7,74155.94,15.0,0,441227.84,2023,3,Mar,11,Sunday
ORD000919,CUST03285,2023-03-19,Water Bottle,Home & Kitchen,North,Store,19,928.57,0.0,0,17642.83,2023,3,Mar,11,Sunday
ORD000927,CUST04589,2023-03-19,LED Bulb Pack,Home & Kitchen,West,Store,34,605.84,10.0,0,18538.7,2023,3,Mar,11,Sunday
ORD000917,CUST02273,2023-03-19,Laptop Pro 14,Electronics,North,Online,7,75987.26,10.0,0,478719.74,2023,3,Mar,11,Sunday
ORD000916,CUST01542,2023-03-19,Laptop Pro 14,Electronics,West,Online,6,68479.33,20.0,1,328700.78,2023,3,Mar,11,Sunday
ORD000915,CUST04359,2023-03-19,Backpack,Fashion,Central,Online,23,1749.47,5.0,0,38225.92,2023,3,Mar,11,Sunday
ORD000914,CUST03613,2023-03-19,Backpack,Fashion,North,Online,17,1557.73,10.0,0,23833.27,2023,3,Mar,11,Sunday
ORD000913,CUST04392,2023-03-19,Standing Desk,Furniture,South,Online,11,16408.26,10.0,0,162441.77,2023,3,Mar,11,Sunday
ORD000912,CUST01491,2023-03-19,Wireless Headphones,Electronics,North,Online,24,4671.14,0.0,0,112107.36,2023,3,Mar,11,Sunday
ORD000911,CUST03369,2023-03-19,Laptop Pro 14,Electronics,West,Marketplace,9,82793.92,5.0,0,707888.02,2023,3,Mar,11,Sunday
ORD000910,CUST03441,2023-03-19,Winter Jacket,Fashion,East,Store,7,5270.76,0.0,0,36895.32,2023,3,Mar,11,Sunday
ORD000918,CUST02153,2023-03-19,Backpack,Fashion,South,Store,28,1541.04,15.0,1,36676.75,2023,3,Mar,11,Sunday
ORD000937,CUST03089,2023-03-20,Laptop Pro 14,Electronics,North,Marketplace,6,88361.88,0.0,0,530171.28,2023,3,Mar,12,Monday
ORD000936,CUST01649,2023-03-20,Backpack,Fashion,South,Online,21,1677.16,10.0,0,31698.32,2023,3,Mar,12,Monday
ORD000935,CUST01393,2023-03-20,Laptop Pro 14,Electronics,East,Online,4,71249.61,15.0,0,242248.67,2023,3,Mar,12,Monday
ORD000933,CUST01510,2023-03-20,Backpack,Fashion,West,Online,17,1814.92,0.0,0,30853.64,2023,3,Mar,12,Monday
ORD000934,CUST02695,2023-03-20,Water Bottle,Home & Kitchen,South,Online,22,888.11,0.0,0,19538.42,2023,3,Mar,12,Monday
ORD000931,CUST02528,2023-03-20,LED Bulb Pack,Home & Kitchen,East,Online,35,635.72,0.0,1,22250.2,2023,3,Mar,12,Monday
ORD000930,CUST04761,2023-03-20,Air Fryer,Home & Kitchen,North,Online,26,7130.58,10.0,0,166855.57,2023,3,Mar,12,Monday
ORD000929,CUST01538,2023-03-20,Water Bottle,Home & Kitchen,South,Online,22,862.29,5.0,0,18021.86,2023,3,Mar,12,Monday
ORD000928,CUST02061,2023-03-20,Backpack,Fashion,West,Online,29,1851.04,0.0,1,53680.16,2023,3,Mar,12,Monday
ORD000932,CUST03130,2023-03-20,Laptop Pro 14,Electronics,West,Store,7,74165.69,10.0,0,467243.85,2023,3,Mar,12,Monday
ORD000952,CUST01749,2023-03-21,Water Bottle,Home & Kitchen,Central,Online,15,934.65,0.0,0,14019.75,2023,3,Mar,12,Tuesday
ORD000953,CUST03176,2023-03-21,Smartphone X,Electronics,North,Store,8,42336.68,0.0,0,338693.44,2023,3,Mar,12,Tuesday
ORD000954,CUST04958,2023-03-21,Smartphone X,Electronics,West,Online,10,41638.32,0.0,0,416383.2,2023,3,Mar,12,Tuesday
ORD000955,CUST04796,2023-03-21,Winter Jacket,Fashion,West,Store,5,5048.08,0.0,0,25240.4,2023,3,Mar,12,Tuesday
ORD000956,CUST03682,2023-03-21,Wireless Headphones,Electronics,North,Online,10,4469.95,0.0,0,44699.5,2023,3,Mar,12,Tuesday
ORD000958,CUST02342,2023-03-21,LED Bulb Pack,Home & Kitchen,Central,Online,22,641.8,0.0,0,14119.6,2023,3,Mar,12,Tuesday
ORD000959,CUST02134,2023-03-21,Winter Jacket,Fashion,West,Online,10,5050.46,0.0,1,50504.6,2023,3,Mar,12,Tuesday
ORD000960,CUST01768,2023-03-21,Office Chair,Furniture,North,Online,21,8444.24,0.0,0,177329.04,2023,3,Mar,12,Tuesday
ORD000961,CUST02045,2023-03-21,Air Fryer,Home & Kitchen,East,Marketplace,11,8091.65,0.0,0,89008.15,2023,3,Mar,12,Tuesday
ORD000951,CUST03061,2023-03-21,Backpack,Fashion,West,Online,18,1865.6,0.0,0,33580.8,2023,3,Mar,12,Tuesday
ORD000957,CUST03838,2023-03-21,Smartphone X,Electronics,East,Marketplace,5,36859.96,10.0,0,165869.82,2023,3,Mar,12,Tuesday
ORD000950,CUST03825,2023-03-21,Laptop Pro 14,Electronics,East,Store,3,82039.62,0.0,0,246118.86,2023,3,Mar,12,Tuesday
ORD000941,CUST04559,2023-03-21,Coffee Maker,Home & Kitchen,East,Store,20,6026.55,10.0,1,108477.9,2023,3,Mar,12,Tuesday
ORD000948,CUST04504,2023-03-21,Standing Desk,Furniture,West,Online,10,18245.48,0.0,0,182454.8,2023,3,Mar,12,Tuesday
ORD000938,CUST04951,2023-03-21,LED Bulb Pack,Home & Kitchen,Central,Marketplace,18,655.49,0.0,1,11798.82,2023,3,Mar,12,Tuesday
ORD000939,CUST01427,2023-03-21,Winter Jacket,Fashion,South,Online,12,5090.61,0.0,0,61087.32,2023,3,Mar,12,Tuesday
ORD000949,CUST04650,2023-03-21,LED Bulb Pack,Home & Kitchen,East,Marketplace,18,562.53,10.0,0,9112.99,2023,3,Mar,12,Tuesday
ORD000942,CUST01367,2023-03-21,Coffee Maker,Home & Kitchen,North,Marketplace,10,6311.4,0.0,0,63114.0,2023,3,Mar,12,Tuesday
ORD000940,CUST01680,2023-03-21,Winter Jacket,Fashion,South,Store,11,5295.26,0.0,0,58247.86,2023,3,Mar,12,Tuesday
ORD000944,CUST04514,2023-03-21,LED Bulb Pack,Home & Kitchen,West,Store,15,611.63,5.0,0,8715.73,2023,3,Mar,12,Tuesday
ORD000945,CUST02155,2023-03-21,Wireless Headphones,Electronics,Central,Online,11,3958.44,10.0,0,39188.56,2023,3,Mar,12,Tuesday
ORD000946,CUST01011,2023-03-21,Air Fryer,Home & Kitchen,Central,Online,13,7196.57,5.0,0,88877.64,2023,3,Mar,12,Tuesday
ORD000947,CUST01394,2023-03-21,Laptop Pro 14,Electronics,South,Marketplace,5,69062.93,20.0,1,276251.72,2023,3,Mar,12,Tuesday
ORD000943,CUST01832,2023-03-21,Smartphone X,Electronics,Central,Online,8,41726.05,0.0,0,333808.4,2023,3,Mar,12,Tuesday
ORD000969,CUST01480,2023-03-22,Coffee Maker,Home & Kitchen,South,Marketplace,9,6563.34,0.0,0,59070.06,2023,3,Mar,12,Wednesday
